Gate Entry No,Truck No,Invoice No,In Date,In Time,Out Date,Out Time,Total,MGP-MGN,MGN-WBT,WBT-DOC,DOC-LDG/UNLDG,LDG/UNLDG-WBG,WBG-INV,INV-MGX,User
00000000006100008750,GJ18AX9198,9911112945,01-06-18,23:16,02-06-18,22:43,23:26,:01,2:03,:10,17:01,3:32,3:39,4:04,SECOPR1
00000000006100008777,MH20EG6606,9913108202,01-06-18,23:24,02-06-18,16:33,17:09,:01,:37,:11,13:52,1:42,1:50,2:19,SECOPR1
00000000006100009089,PB11CL7821,9912108343,01-06-18,23:25,02-06-18,17:53,18:28,:01,:58,:29,15:05,1:14,1:28,1:39,SECOPR1
00000000006100007999,HR55N8610,9913108197,01-06-18,23:31,02-06-18,16:13,16:42,:01,:35,:10,11:21,:18,:04,4:10,SECOPR1
00000000006100008972,GJ18AV8570,9913108195,01-06-18,23:33,02-06-18,12:42,13:08,:01,:19,:05,9:20,4:36,4:59,2:58,SECOPR1
00000000006100009091,PB11CL6024,9911112930,01-06-18,23:34,02-06-18,17:45,18:10,:01,:41,:24,12:34,:49,1:01,4:17,SECOPR1
00000000006100009104,RJ27GB0115,9911112932,01-06-18,23:36,02-06-18,16:23,16:47,:01,:40,:05,13:26,1:23,1:30,2:27,SECOPR1
00000000000200002418,GJ12X2470,9524102135,02-06-18,6:09,02-06-18,14:12,8:02,:01,1:37,:26,3:28,,,2:04,SECOPR1
00000000000200002093,GJ12X1964,9524102134,02-06-18,6:11,02-06-18,14:02,7:50,:01,1:32,:15,3:28,,,2:05,SECOPR1
00000000000200002465,GJ02Z9811,9524102136,02-06-18,6:13,02-06-18,14:27,8:14,:01,1:27,:28,4:11,,,1:47,SECOPR1
00000000006100008926,MH04DS2832,9312700021,02-06-18,6:27,02-06-18,21:47,15:19,:01,:17,:58,10:11,:53,1:28,3:15,SECOPR1
00000000000200002463,GJ16Z9839,9524102133,02-06-18,6:32,02-06-18,13:59,7:27,:01,1:17,:33,3:08,,,2:02,SECOPR1
00000000000200002464,GJ12X1938,9524102137,02-06-18,6:51,02-06-18,14:37,7:45,:01,1:02,:24,3:45,,,1:52,SECOPR1
00000000000200002094,GJ12X1965,9524102138,02-06-18,8:04,02-06-18,15:51,7:46,:01,:15,:41,3:25,,,2:16,SECOPR1
00000000006100008703,PB11CM1879,9311700024,02-06-18,8:06,02-06-18,18:23,10:16,:01,:06,:21,7:49,:13,:03,1:40,SECOPR1
00000000006100008831,GJ16AU3270,9912108364,02-06-18,8:18,03-06-18,11:46,27:27,:01,:25,:48,13:59,4:41,5:14,11:39,SECOPR1
00000000000200002451,GJ15AT1357,9523101498,02-06-18,8:20,02-06-18,16:20,7:59,:01,:11,:37,4:24,,,2:25,SECOPR1
00000000000200002453,GJ15AT1295,9523101497,02-06-18,8:22,02-06-18,15:45,7:22,:01,:23,:19,2:53,,,2:58,SECOPR1
00000000006100009041,HR69C4396,9913108225,02-06-18,8:34,03-06-18,10:58,26:24,:01,:10,:13,11:17,2:57,4:41,12:58,SECOPR1
00000000000200002450,GJ06AV6423,9523101500,02-06-18,8:44,02-06-18,16:03,7:18,:01,:08,:22,4:21,,,1:48,SECOPR1
00000000006100008870,GJ06AX6342,9512100216,02-06-18,8:46,03-06-18,0:04,15:18,:01,:07,:08,11:45,3:29,4:28,2:16,SECOPR1
00000000006100008877,GJ06AU5473,9512100215,02-06-18,8:48,03-06-18,0:11,15:23,:01,:09,:06,10:23,2:09,2:31,4:21,SECOPR1
00000000006100008723,MH04DS2812,9911112951,02-06-18,8:50,03-06-18,12:14,27:23,:01,:10,3:13,7:34,:41,1:18,14:24,SECOPR1
00000000006100008888,HR45C9260,9913108224,02-06-18,9:01,03-06-18,16:09,31:08,:01,:12,:05,10:53,2:50,4:35,18:09,SECOPR1
00000000006100008990,GJ18AZ5274,9912108358,02-06-18,9:10,03-06-18,8:44,23:34,:01,:19,:12,11:45,3:33,4:15,10:33,SECOPR1
00000000006100008724,GJ16AU2770,9911112946,02-06-18,9:15,04-06-18,11:16,50:01,:01,:10,:29,8:46,:06,:05,40:20,SECOPR1
00000000006100009152,GJ18AT9924,9913108221,02-06-18,9:17,03-06-18,11:30,26:12,:01,:09,:42,9:29,1:39,1:52,15:37,SECOPR1
00000000006100009073,GJ10TT9188,9911112956,02-06-18,9:54,03-06-18,7:01,21:07,:01,:08,:08,10:30,1:49,3:23,8:45,SECOPR1
00000000000200002351,GJ06AX6951,9522100838,02-06-18,9:56,02-06-18,15:42,5:46,:01,:08,:47,2:09,,,2:03,SECOPR1
00000000006100009069,HR45B4392,9911112953,02-06-18,9:58,03-06-18,8:17,22:18,:01,:09,:14,10:17,:03,1:06,10:25,SECOPR1
00000000006100008799,GJ18AZ4086,9912108359,02-06-18,10:02,03-06-18,8:47,22:45,:01,:10,:06,11:24,1:12,1:39,10:36,SECOPR1
00000000000200002114,GJ06AX0196,9522100837,02-06-18,10:05,02-06-18,15:41,5:35,:01,:10,:39,2:09,,,2:03,SECOPR1
00000000000200002455,GJ06AX4055,9523101499,02-06-18,10:22,02-06-18,15:53,5:30,:01,:14,:21,2:40,,,1:37,SECOPR1
00000000006100009086,HR69B9075,9911112963,02-06-18,10:27,03-06-18,8:28,22:01,:01,:09,:26,13:49,3:56,4:28,7:01,SECOPR1
00000000006100007956,HR55X4012,9913108223,02-06-18,10:33,03-06-18,14:38,28:04,:01,:20,:11,9:39,:16,1:16,16:52,SECOPR1
00000000006100009111,MH20EG9393,9911112957,02-06-18,10:41,03-06-18,6:48,20:07,:01,:09,:05,13:03,3:03,3:23,6:28,SECOPR1
00000000000200001007,KA01AA6384,9522100839,02-06-18,10:45,02-06-18,16:16,5:31,:01,:09,:19,2:30,,,1:58,SECOPR1
00000000000300001372,GJ12Z3403,9922101638,02-06-18,10:46,02-06-18,16:22,5:35,:01,:18,:15,2:44,,,1:46,SECOPR1
00000000006100009082,HR67B3975,9911112959,02-06-18,11:10,03-06-18,6:43,19:33,:01,:13,:17,13:15,4:00,4:24,5:20,SECOPR1
00000000000200002302,GJ12AY0316,9523101501,02-06-18,11:12,02-06-18,18:18,7:06,:01,:33,1:57,2:56,,,1:20,SECOPR1
00000000006100008962,GJ06AX6396,9912108362,02-06-18,11:17,03-06-18,0:08,12:50,:01,:08,:14,9:41,:53,1:44,1:53,SECOPR1
00000000006100008748,GJ05BX5921,9912108363,02-06-18,11:27,03-06-18,11:44,24:16,:01,:13,:08,10:01,1:22,1:48,13:25,SECOPR1
00000000000200002303,GJ12AZ6900,9523101502,02-06-18,11:30,02-06-18,18:16,6:46,:01,:19,2:25,2:50,,,:42,SECOPR1
00000000006100009131,TN52H1887,9911112965,02-06-18,11:40,03-06-18,12:07,24:26,:01,:09,:06,13:40,4:38,4:48,10:19,SECOPR1
00000000006100009084,HR56A6282,9911112950,02-06-18,11:48,03-06-18,10:11,22:23,:01,:07,:16,7:58,:15,1:15,12:28,SECOPR1
00000000006100009112,AP16TD8358,9911113000,02-06-18,12:10,03-06-18,15:50,27:39,:01,:52,:09,22:03,14:17,14:28,4:20,SECOPR1
00000000006100008835,HR45B7737,9912108405,02-06-18,12:20,03-06-18,16:31,28:11,:01,:12,:11,23:45,15:31,15:54,3:36,SECOPR1
00000000006100009150,GJ04X5683,9912108391,02-06-18,12:22,03-06-18,17:25,29:02,:01,:18,:05,20:31,12:19,12:45,7:40,SECOPR1
00000000000200002460,GJ06AX0009,9524102139,02-06-18,12:24,02-06-18,16:47,4:23,:01,:07,:11,2:22,,,:49,SECOPR1
00000000006100007550,GJ06AZ9564,9912108376,02-06-18,12:26,03-06-18,12:04,23:38,:01,:10,:10,17:19,9:09,9:41,5:24,SECOPR1
00000000000300001371,GJ12Z2159,9922101639,02-06-18,12:28,02-06-18,16:56,4:28,:01,:09,:29,2:00,,,:33,SECOPR1
00000000006100008532,GJ10Z5994,9913108231,02-06-18,12:33,03-06-18,11:15,22:41,:01,:34,:06,11:22,3:37,4:24,9:49,SECOPR1
00000000006100009302,HR46E7895,9912108369,02-06-18,12:41,03-06-18,5:16,16:35,:01,:41,:22,12:17,5:01,5:28,2:45,SECOPR1
00000000006100007300,RJ14GG3921,9911112978,02-06-18,12:55,03-06-18,7:49,18:54,:01,:31,12:59,2:26,1:17,:06,1:31,SECOPR1
00000000006100008480,UP78CN7119,9512100221,02-06-18,13:21,03-06-18,11:53,22:32,:01,:39,:09,16:07,6:37,6:53,5:18,SECOPR1
00000000006100009222,RJ14GD9072,9912108373,02-06-18,13:26,03-06-18,8:31,19:04,:01,:09,:10,16:24,9:10,9:24,2:05,SECOPR1
00000000006100008478,UP78BT5244,9513100252,02-06-18,13:32,03-06-18,12:00,22:27,:01,:15,:14,16:22,6:45,8:01,4:17,SECOPR1
00000000006100007974,RJ14GJ2969,9911112969,02-06-18,13:35,03-06-18,12:22,22:47,:01,:11,:06,12:03,4:55,5:24,9:56,SECOPR1
00000000000200002477,GJ06AV9477,9522100841,02-06-18,13:37,02-06-18,18:43,5:05,:01,:10,:13,3:27,,,:46,SECOPR1
00000000000200002372,GJ16W0999,9524102140,02-06-18,13:45,02-06-18,17:01,3:16,:01,:07,:17,1:57,,,:31,SECOPR1
00000000006100009032,CG04HV7366,9913108233,02-06-18,13:49,03-06-18,16:17,26:28,:01,:39,:06,11:14,2:07,2:40,13:53,SECOPR1
00000000000200002452,GJ15AT1267,9523101503,02-06-18,13:51,02-06-18,18:40,4:48,:01,:09,:14,2:53,,,1:03,SECOPR1
00000000000200002454,GJ06AX4392,9523101505,02-06-18,14:03,02-06-18,19:02,4:59,:01,:14,:09,3:30,,,:31,SECOPR1
00000000006100008745,TN30BV6999,9911112961,02-06-18,14:09,03-06-18,14:02,23:52,:01,:34,:05,9:43,:49,1:39,12:38,SECOPR1
00000000000200002191,GJ12BT2788,9524102145,02-06-18,14:23,02-06-18,20:12,5:48,:01,:15,:49,3:13,,,:53,SECOPR1
00000000006100008479,UP78CN4140,9513100251,02-06-18,14:29,03-06-18,11:56,21:26,:01,:09,:05,15:30,6:32,6:53,5:20,SECOPR1
00000000006100008603,HR63C6286,9912108374,02-06-18,14:34,03-06-18,12:45,22:11,:01,:13,:05,15:11,6:16,6:39,6:17,SECOPR1
00000000000200001256,GJ06VV5821,9522100840,02-06-18,14:36,02-06-18,18:46,4:09,:01,:05,:10,2:26,,,:49,SECOPR1
00000000000200002207,GJ12AZ1445,9523101504,02-06-18,14:38,02-06-18,19:00,4:21,:01,:18,:14,2:42,,,:38,SECOPR1
00000000000200002244,NL01Q6006,9524102143,02-06-18,14:43,02-06-18,20:09,5:25,:01,:17,:37,3:05,,,:56,SECOPR1
00000000006100009077,GJ15UU1470,9911112958,02-06-18,14:53,03-06-18,7:54,17:01,:01,:07,:22,8:41,:15,:36,7:27,SECOPR1
00000000006100009055,HR69B5419,9912108372,02-06-18,15:28,03-06-18,12:52,21:24,:01,:11,:08,10:49,2:48,3:10,9:51,SECOPR1
00000000000200002461,GJ06AV8431,9524102142,02-06-18,15:36,02-06-18,21:17,5:41,:01,:11,:15,2:23,,,2:22,SECOPR1
00000000006100008212,UP78BT5174,9912108387,02-06-18,15:46,03-06-18,15:24,23:37,:01,1:01,:07,15:50,8:48,9:18,6:06,SECOPR1
00000000006100008886,GJ15Z0518,9911112971,02-06-18,15:48,03-06-18,8:15,16:27,:01,:07,:04,10:37,2:48,3:12,5:12,SECOPR1
00000000006100008678,GJ15UU0340,9911112975,02-06-18,15:49,03-06-18,8:22,16:32,:01,:06,:05,10:45,2:57,3:22,5:08,SECOPR1
00000000006100008966,MH18AC9534,9911112983,02-06-18,15:55,03-06-18,11:37,19:41,:01,:23,:04,14:51,7:25,7:45,3:59,SECOPR1
00000000006100009432,HR55U7742,9913108234,02-06-18,16:02,03-06-18,16:31,24:28,:01,:10,8:14,18:50,2:58,5:27,11:10,SECOPR1
00000000006100009014,GJ21V7171,9913108235,02-06-18,16:04,03-06-18,10:40,18:36,:01,:29,:07,10:37,3:27,5:38,5:08,SECOPR1
00000000000200002284,GJ16X9802,9524102141,02-06-18,16:07,02-06-18,22:07,6:00,:01,:08,:11,2:05,,,3:12,SECOPR1
00000000000200002312,GJ15AT1350,9523101508,02-06-18,16:10,03-06-18,17:37,25:26,:01,:40,:11,1:53,,,22:08,SECOPR1
00000000000200002358,GJ06AX4407,9523101506,02-06-18,16:13,02-06-18,20:37,4:23,:01,:45,:07,1:57,,,1:13,SECOPR1
00000000006100008667,UP78DN7229,9512100219,02-06-18,16:19,03-06-18,16:20,24:00,:01,:19,:07,12:18,5:12,5:56,10:28,SECOPR1
00000000000200002362,GJ06AX0397,9523101507,02-06-18,16:24,02-06-18,20:39,4:14,:01,:32,:13,1:49,,,1:12,SECOPR1
00000000006100007986,HR63B5546,9913108248,02-06-18,16:32,03-06-18,18:33,26:01,:01,:11,:09,19:25,12:21,13:01,5:33,SECOPR1
00000000006100008431,PB11AU7205,9912108367,02-06-18,16:35,03-06-18,14:44,22:08,:01,:08,:06,8:39,1:36,1:52,12:56,SECOPR1
00000000000200002360,GJ06AX4313,9523101512,02-06-18,16:38,03-06-18,16:16,23:37,:01,:24,:19,18:40,,,3:33,SECOPR1
00000000000200002413,GJ06VV6399,9524102148,02-06-18,16:41,03-06-18,15:16,22:35,:01,:07,:09,18:07,,,3:19,SECOPR1
00000000006100008345,HR67B6917,9911112973,02-06-18,16:47,03-06-18,12:34,19:47,:01,:11,:04,9:31,2:35,3:04,9:29,SECOPR1
00000000000200002414,GJ06AX9090,9524102147,02-06-18,16:48,03-06-18,15:31,22:42,:01,:12,:17,17:55,,,3:36,SECOPR1
00000000006100009083,HR45B4470,9911112966,02-06-18,16:50,03-06-18,6:40,13:49,:01,:10,:06,8:32,1:39,2:07,4:30,SECOPR1
00000000006100009059,HR67B5933,9911112970,02-06-18,16:51,03-06-18,14:17,21:25,:01,:11,:06,9:12,2:18,2:33,11:39,SECOPR1
00000000006100009081,HR67B6539,9913108227,02-06-18,16:58,03-06-18,2:04,9:05,:01,:07,:14,6:06,:10,:39,1:45,SECOPR1
00000000006100009068,PB11CL6026,9911112987,02-06-18,17:01,03-06-18,14:25,21:24,:01,:09,:13,14:06,7:26,8:21,5:59,SECOPR1
00000000006100008920,GJ19U3155,9911112980,02-06-18,17:17,03-06-18,15:27,22:09,:01,:34,:25,11:41,5:47,6:14,8:59,SECOPR1
00000000006100008821,MH04GF0872,9913108232,02-06-18,17:18,03-06-18,10:07,16:48,:01,:07,:15,6:58,:36,1:21,8:40,SECOPR1
00000000006100009117,TN52J2356,9912108394,02-06-18,17:23,03-06-18,16:37,23:13,:01,:43,:12,15:36,9:58,10:21,6:09,SECOPR1
00000000006100009298,GJ11X8357,9911112979,02-06-18,17:32,03-06-18,15:28,21:56,:01,:08,:12,12:03,5:56,6:18,9:03,SECOPR1
00000000006100009166,GJ18AT9600,9911112985,02-06-18,17:44,03-06-18,11:20,17:36,:01,:10,:26,12:40,6:50,7:37,3:31,SECOPR1
00000000006100009198,GJ04X5694,9913108250,02-06-18,17:45,03-06-18,16:50,23:04,:01,:13,:22,19:36,2:18,2:26,2:42,SECOPR1
00000000006100009115,MH09CV7126,9912108409,02-06-18,17:47,03-06-18,16:47,22:59,:01,:10,:26,18:40,12:57,13:05,3:32,SECOPR1
00000000006100008420,HR55W6589,9913108236,02-06-18,17:49,03-06-18,14:45,20:55,:01,:11,:22,9:29,3:40,5:53,8:38,SECOPR1
00000000006100008705,GJ18AX3942,9911112976,02-06-18,18:01,03-06-18,8:40,14:38,:01,:08,:09,10:41,4:54,5:33,2:58,SECOPR1
00000000006100009102,PB02CC9683,9913108237,02-06-18,18:03,03-06-18,13:44,19:40,:01,:06,:11,9:41,3:54,54:11,40:41,SECOPR1
00000000006100008883,GJ18AZ8298,9913108244,02-06-18,18:09,03-06-18,12:53,18:44,:01,:26,:06,12:53,:47,:16,4:11,SECOPR1
00000000006100009107,GJ05BX5715,9913108241,02-06-18,18:34,03-06-18,13:54,19:19,:01,:19,:30,11:40,:53,1:32,6:08,SECOPR1
00000000006100009121,TN28AR5361,9911112986,02-06-18,18:43,03-06-18,13:55,19:12,:01,:12,:14,12:15,4:04,5:02,5:29,SECOPR1
00000000006100009118,TN52H4866,9911113007,02-06-18,18:44,03-06-18,16:35,21:50,:01,:08,:15,17:12,9:06,9:34,3:44,SECOPR1
00000000006100008680,HR45B6190,9912108380,02-06-18,18:45,03-06-18,14:29,19:43,:01,:16,:08,12:46,4:38,5:08,6:00,20535
00000000006100009071,PB65AK5086,9911112996,02-06-18,18:46,03-06-18,12:25,17:39,:01,:12,14:52,4:53,4:56,:04,2:24,SECOPR1
00000000006100009133,TN52J7929,9911112981,02-06-18,18:55,03-06-18,14:11,19:16,:01,:10,:16,10:49,2:55,3:21,7:32,SECOPR1
00000000006100009110,MH46F5689,9912108392,02-06-18,18:58,03-06-18,12:38,17:40,:01,:18,:06,14:21,3:32,44:50,38:25,SECOPR1
00000000006100008946,GJ06ZZ2991,9911112984,02-06-18,19:00,03-06-18,14:05,19:05,:01,:08,:10,11:13,:26,:47,6:17,SECOPR1
00000000006100009066,GJ15AT4377,9911112989,02-06-18,19:02,03-06-18,12:31,17:28,:01,:11,:06,12:31,4:31,5:05,4:04,SECOPR1
00000000006100008852,MH46H1483,9913108238,02-06-18,19:11,03-06-18,15:44,20:32,:01,:09,:08,11:16,3:28,4:17,8:07,SECOPR1
00000000006100009036,HR63C8711,9913108252,02-06-18,19:13,03-06-18,17:06,21:53,:01,:12,:09,18:39,8:06,8:17,2:34,SECOPR1
00000000000200002334,GJ12BV6908,9524102149,02-06-18,19:19,03-06-18,14:43,19:23,:01,:20,:18,15:30,,,2:24,SECOPR1
00000000006100009208,MH04GR2996,9912108379,02-06-18,19:21,03-06-18,9:57,14:36,:01,:12,:08,11:22,3:44,4:18,2:16,SECOPR1
00000000006100009170,GJ10TT5155,9913108240,02-06-18,19:24,03-06-18,14:19,18:54,:01,:08,:08,11:26,3:47,4:22,6:35,SECOPR1
00000000006100009009,GJ21V8680,9911113014,02-06-18,19:26,03-06-18,18:20,22:53,:01,3:51,:11,13:53,1:23,1:31,4:41,SECOPR1
00000000006100009425,UP78DN8607,9912108396,02-06-18,19:34,03-06-18,16:24,20:49,:01,:13,1:50,12:58,:35,:52,5:27,SECOPR1
00000000006100009067,GJ07Z8008,9913108239,02-06-18,19:38,03-06-18,14:21,18:42,:01,:10,:19,11:00,:56,1:23,6:40,SECOPR1
00000000000200002285,GJ15AT1232,9524102150,02-06-18,19:51,03-06-18,15:54,20:03,:01,12:14,1:20,3:18,,,2:54,SECOPR2
00000000006100009271,HR45B7187,9911113001,02-06-18,19:49,03-06-18,15:38,19:48,:01,:47,1:44,13:05,:17,:53,2:57,SECOPR1
00000000006100009027,GJ05BX5247,9912108377,02-06-18,19:53,03-06-18,16:05,20:12,:01,:13,:05,9:32,:25,:34,9:19,SECOPR2
00000000006100009258,TN52D0688,9912108383,02-06-18,19:52,03-06-18,16:13,20:21,:01,:22,1:08,11:01,:03,:16,7:22,SECOPR1
00000000006100009207,UP78DN3129,9912108399,02-06-18,20:06,03-06-18,16:00,19:53,:01,:27,1:09,14:13,:29,:45,3:45,SECOPR2
00000000006100009033,WB23C8413,9911112994,02-06-18,20:06,03-06-18,16:26,20:20,:01,:46,:35,11:46,:47,1:10,6:42,SECOPR1
00000000006100009043,WB23C3713,9912108410,02-06-18,20:12,03-06-18,16:58,20:45,:01,:43,:17,15:56,1:48,1:54,3:34,SECOPR1
00000000006100009080,GJ20U5445,9911112991,02-06-18,20:20,03-06-18,11:39,15:19,:01,:35,:21,10:35,:31,:12,3:01,SECOPR1
00000000006100009206,GJ05BX5482,9912108398,02-06-18,20:21,03-06-18,15:42,19:20,:01,:09,1:28,12:59,:27,:02,4:10,SECOPR2
00000000000200002462,GJ06AV4964,9524102146,02-06-18,20:21,03-06-18,16:08,19:46,:01,11:39,1:16,2:02,,,4:13,SECOPR1
00000000006100008999,MP33H1560,9912108390,02-06-18,20:24,03-06-18,12:02,15:37,:01,1:21,:07,10:37,:55,:06,2:23,SECOPR1
00000000006100009126,TN52D7527,9912108384,02-06-18,20:29,03-06-18,16:12,19:42,:01,:16,1:01,10:50,:05,:17,7:20,SECOPR2
00000000006100009024,GJ05BX5617,9912108385,02-06-18,20:36,03-06-18,16:05,19:28,:01,:09,:33,11:15,2:24,2:37,7:09,SECOPR1
00000000006100009203,GJ14W1115,9913108242,02-06-18,20:43,03-06-18,11:42,14:58,:01,:08,:30,9:46,:24,:50,3:16,SECOPR1
00000000006100008961,GJ07YZ1331,9912108393,02-06-18,20:45,03-06-18,14:09,17:24,:01,:14,:18,12:18,:25,:04,4:01,SECOPR1
00000000006100008218,HR14E0472,9912108414,02-06-18,20:55,04-06-18,0:00,27:05,:01,:21,1:02,17:57,4:16,4:25,7:31,SECOPR1
00000000006100008122,RJ14GJ3471,9911113006,02-06-18,20:58,03-06-18,16:22,19:23,:01,:42,:34,14:18,:39,:52,3:33,SECOPR1
00000000006100007977,HR63D9853,9912108402,02-06-18,21:00,03-06-18,16:18,19:18,:01,:39,:06,14:27,:26,:55,3:36,SECOPR1
00000000006100009342,UP78DN0123,9913108263,02-06-18,21:08,03-06-18,21:11,24:03,:01,:15,:21,19:29,5:20,5:44,3:32,SECOPR1
00000000006100009100,TN34V9178,9913108251,02-06-18,21:14,03-06-18,17:18,20:03,:01,:22,:17,16:07,2:08,2:22,3:01,SECOPR1
00000000006100009019,GJ19X1363,9913108246,02-06-18,21:16,03-06-18,16:27,19:11,:01,:12,:42,14:00,:17,:50,3:41,SECOPR1
00000000006100008998,MH46AR5538,9913108243,02-06-18,21:18,03-06-18,14:54,17:36,:01,:13,:16,9:51,:54,:04,6:14,SECOPR1
00000000006100008953,GJ18AZ5472,9911112998,02-06-18,21:21,03-06-18,14:15,16:53,:01,:13,:06,12:17,1:27,1:35,4:06,SECOPR1
00000000006100008843,GJ14W1139,9913108255,02-06-18,21:33,03-06-18,18:08,20:35,:01,:25,:12,16:51,3:00,3:13,2:50,SECOPR1
00000000006100009037,GJ05BX8262,9911113039,02-06-18,22:01,04-06-18,10:04,36:03,:01,:40,11:03,14:29,6:16,6:44,9:20,SECOPR1
00000000006100009229,UP78DT2867,9913108254,02-06-18,22:05,03-06-18,21:16,23:11,:01,:32,:58,15:13,2:43,3:03,6:05,SECOPR1
00000000006100008618,RJ14GD9336,9911113013,02-06-18,22:26,03-06-18,16:07,17:40,:01,:22,:36,13:54,1:14,38:35,34:34,SECOPR1
00000000006100009267,MH40N7765,9911113017,02-06-18,22:55,03-06-18,17:22,18:27,:01,:35,:08,15:31,3:02,3:14,1:59,SECOPR1
00000000006100008586,RJ14GK1600,9911113020,02-06-18,23:19,03-06-18,17:12,17:52,:01,:17,:08,15:54,3:30,3:38,1:22,SECOPR1
00000000006100008830,HR55Q1050,9912108413,02-06-18,23:23,03-06-18,16:52,17:28,:01,:20,:25,15:10,:34,:43,1:22,SECOPR1
00000000006100009353,UP78DN8105,9912108416,02-06-18,23:58,03-06-18,18:03,18:04,:01,:54,:26,15:04,1:41,1:50,1:29,SECOPR1
00000000006100008871,GJ18AU7224,9513100253,03-06-18,0:05,03-06-18,20:54,20:49,:01,:17,1:02,14:37,1:18,37:02,30:53,SECOPR1
00000000006100009177,GJ01ET0627,,03-06-18,0:30,03-06-18,21:38,21:07,:01,:27,:21,17:01,3:39,3:59,2:54,SECOPR1
00000000006100008671,PB11BF7657,9913108265,03-06-18,0:55,03-06-18,19:10,18:15,:01,:35,:26,15:34,2:43,3:06,1:13,SECOPR1
00000000006100009252,TN52M2092,9912108419,03-06-18,1:03,04-06-18,6:41,29:37,:01,:29,:28,15:09,2:21,2:35,13:14,SECOPR1
00000000006100008120,HR55P5885,9912108418,03-06-18,1:13,03-06-18,18:29,17:16,:01,:25,:20,15:09,2:19,2:28,1:10,SECOPR1
00000000006100006601,GJ18AZ4878,9911113023,03-06-18,1:25,03-06-18,20:32,19:06,:01,:18,:13,14:46,1:55,2:00,3:40,SECOPR1
00000000006100009116,MH22AA5406,9913108283,03-06-18,1:31,04-06-18,10:15,32:43,:01,:12,7:44,17:14,8:47,9:39,6:37,SECOPR1
00000000006100008033,HR39C7484,9911113024,03-06-18,1:50,03-06-18,19:35,17:45,:01,:20,:08,15:00,2:27,2:43,1:59,SECOPR1
00000000006100008712,HR63B0061,9513100255,03-06-18,2:29,04-06-18,6:18,27:49,:01,:13,:05,16:07,4:03,4:17,11:08,SECOPR1
00000000006100008335,HR67B4067,9912108417,03-06-18,2:30,03-06-18,17:40,15:09,:01,:16,:04,13:39,1:35,1:46,:58,SECOPR1
00000000006100008997,GJ18AX5481,9913108272,03-06-18,2:39,03-06-18,22:25,19:46,:01,:52,2:32,11:49,:26,1:45,3:11,SECOPR1
00000000006100008815,HR58B5530,9911113026,03-06-18,2:53,03-06-18,21:07,18:14,:01,:19,4:56,11:02,2:54,3:12,1:37,SECOPR1
00000000006100009058,GJ01AU4460,9913108278,03-06-18,2:58,04-06-18,9:14,30:15,:01,:18,3:21,13:24,3:51,5:06,11:54,SECOPR1
00000000006100008936,GJ18AX6874,9912108422,03-06-18,3:14,03-06-18,20:30,17:15,:01,:09,3:12,11:10,1:34,1:56,2:20,SECOPR1
00000000006100008895,GJ16AU4450,9911113056,03-06-18,3:27,04-06-18,8:07,28:40,:01,:31,6:07,18:43,10:50,12:11,1:55,SECOPR1
00000000006100008828,GJ16AU4294,9912108435,03-06-18,3:39,04-06-18,7:53,28:13,:01,:18,6:13,12:07,4:18,6:34,7:16,SECOPR1
00000000006100009187,GJ04X5670,9912108421,03-06-18,3:42,03-06-18,18:41,14:59,:01,:06,2:23,11:30,2:47,2:57,:47,SECOPR1
00000000006100008992,GJ06AX0417,9911113029,03-06-18,3:54,03-06-18,23:33,19:38,:01,:12,2:26,12:18,2:41,3:33,3:48,SECOPR1
00000000006100009263,TN52H1135,9912108433,03-06-18,5:17,04-06-18,10:59,29:42,:01,:23,1:01,14:55,5:25,5:44,13:00,SECOPR1
00000000006100008592,MH46BB6481,9912108426,03-06-18,5:44,03-06-18,20:12,14:28,:01,:11,2:08,10:11,1:52,36:53,33:03,SECOPR1
00000000006100008771,UP78DT6708,9912108431,03-06-18,6:10,03-06-18,23:35,17:24,:01,:13,1:39,11:51,3:36,4:44,2:30,SECOPR1
00000000006100009415,KA563581,9911113054,03-06-18,6:30,04-06-18,10:52,28:21,:01,:27,:59,20:37,3:08,4:40,4:44,SECOPR1
00000000006100009270,HR45C8337,9912108423,03-06-18,6:39,03-06-18,20:21,13:41,:01,:09,1:25,9:22,1:22,1:58,2:07,SECOPR1
00000000006100009002,GJ18AZ2790,9913108269,03-06-18,6:41,03-06-18,20:37,13:55,:01,:15,:46,10:34,:21,:48,1:50,SECOPR1
00000000006100008876,GJ18AZ5463,9511100250,03-06-18,6:45,04-06-18,8:03,25:17,:01,:07,:50,14:04,1:05,3:49,7:30,SECOPR1
00000000000200002457,GJ06AV9233,9523101510,03-06-18,8:51,03-06-18,15:14,6:23,:01,:18,:25,2:14,,,2:50,SECOPR1
00000000000200002456,GJ15AT1361,9523101509,03-06-18,9:01,03-06-18,15:57,6:55,:01,:11,:26,2:06,,,3:34,SECOPR1
00000000006100008029,HR55S0245,9913108277,03-06-18,9:50,03-06-18,23:33,13:43,:01,:09,:08,10:00,2:08,3:11,2:21,SECOPR1
00000000006100008498,GJ16AU2062,9911113033,03-06-18,9:52,04-06-18,9:59,24:06,:01,:16,:06,9:56,:08,1:14,12:40,SECOPR1
00000000006100008024,HR39C4587,9913108274,03-06-18,10:00,04-06-18,9:32,23:31,:01,:08,:08,9:20,1:35,1:58,13:30,SECOPR1
